"date","RWR","ACC ","AEC ","AHP ","AHT ","AIV ","AKR ","AMH ","ARE ","AVB ","BDN ","BEE ","BFS ","BMR ","BRX ","BXP ","CBL ","CDR ","CLI ","CPT ","CUBE ","CUZ ","CXP ","DCT ","DDR ","DEI ","DFT ","DLR ","DRE ","DRH ","EDR ","EGP ","ELS ","EQC ","EQR ","EQY ","ESS ","EXR ","FCH ","FPO ","FR ","FRT ","FSP ","GGP ","GRT ","HCN ","HCP ","HIW ","HME ","HPT ","HR ","HST ","HT ","IRC ","KIM ","KRC ","KRG ","LHO ","LPT ","LTC ","MAA ","MAC ","OFC ","PDM ","PEB ","PEI ","PKY ","PLD ","PPS ","PSA ","PSB ","REG ","RPT ","RSE ","SBY ","SHO ","SKT ","SLG ","SNH ","SPG ","SSS ","SUI ","TCO ","UDR ","UHT ","VNO ","VTR ","WPG ","WRE ","WRI "
1999-11-30,NA,NA,-0.144876325088339,NA,NA,0.00415282392026595,-0.0595744680851065,NA,0.0194410692588092,-0.0059701492537314,0,NA,0.0472673559822747,NA,NA,-0.050101557210562,-0.019559902200489,0.134328358208955,-0.0437044745057232,-0.0114472608340148,NA,0.0880000000000001,NA,NA,-0.0222984562607204,NA,NA,NA,-0.0355781448538756,NA,NA,-0.0519159456118665,0.0150501672240801,-0.117063492063492,-0.0382352941176469,0.0127877237851661,-0.00346420323325625,NA,0,NA,0.0335689045936396,-0.00968783638320769,NA,0.0369515011547343,-0.0443864229765013,-0.0939490445859872,-0.0120724346076458,-0.0787746170678337,-0.0200913242009131,-0.124352331606218,-0.115384615384615,0.0346620450606585,0.0466666666666666,NA,-0.0262664165103189,-0.00992282249173093,NA,-0.0546528803545051,-0.0267857142857143,-0.0886075949367089,0.00224719101123583,0.0188014101057579,0.0695652173913042,NA,NA,-0.0584307178631053,-0.0241228070175439,0.00583657587548636,-0.0128419877163596,-0.0296242774566474,-0.0387596899224806,0.0462753950338601,-0.0462555066079295,NA,NA,NA,0,0.110207768744354,NA,0.0337283500455787,-0.0585480093676815,-0.0469867211440245,NA,-0.0115473441108545,0,0.0109961190168175,0.015228426395939,NA,0.0118518518518518,0.00137931034482763
1999-12-31,NA,NA,0.0537190082644627,NA,NA,0.0711331679073615,0,NA,0.100119189511323,0.085885885885886,0,NA,-0.0535966149506347,NA,NA,0.115466856735567,-0.0324189526184538,0.483552631578947,0.0816104461371057,0.0578990901571546,NA,-0.00245098039215685,NA,NA,-0.0508771929824562,NA,NA,NA,0.0513833992094863,NA,NA,0.0899608865710559,0.0428336079077429,0.116853932584269,0.0825688073394495,0.0252525252525251,0.0654692931633836,NA,0.0629844961240311,NA,0.1,0.0706521739130435,NA,-0.0668151447661469,-0.0573770491803278,-0.0650263620386643,-0.079429735234216,0.0748218527315916,0.070829450139795,0.029585798816568,-0.0553359683794465,-0.0921273031825796,-0.0509554140127388,NA,0.0404624277456647,0.201559020044543,NA,0.0171874999999999,0.107798165137615,-0.088888888888889,0.0201793721973094,0.0472895040369088,0.00813008130081316,NA,NA,-0.147163120567376,-0.0179775280898876,0.016441005802708,0.0220588235294117,0.00446760982874173,0.0579178885630498,-0.0129449838187702,0.00461893764434174,NA,NA,NA,-0.0409836065573771,0.0960130187144022,NA,-0.0158730158730158,-0.0684079601990049,0.060021436227224,NA,-0.0864485981308412,-0.107563025210084,0.0294305822136915,-0.155,NA,-0.00878477306002934,0.0358126721763086
2000-01-31,NA,NA,0.0941176470588236,NA,NA,-0.0486486486486486,0.095022624434389,NA,-0.0725893824485374,-0.00331858407079644,0,NA,0.0864381520119226,NA,NA,-0.0357827476038339,0.0206185567010309,-0.0376940133037694,-0.0231388329979878,-0.0672400312744331,NA,0.0552825552825551,NA,NA,0.00924214417744906,NA,NA,NA,0.0162907268170425,NA,NA,0.0334928229665072,-0.0126382306477093,0.079476861167002,-0.027306967984934,-0.0517241379310344,0,NA,0.0282588878760255,NA,-0.0163170163170162,0.0588832487309645,NA,0.035799522673031,0.00289855072463752,0.103383458646616,0.0707964601769913,-0.0375690607734807,-0.0139251523063534,0.0613026819923372,0.150627615062761,0.0756457564575646,0.0268456375838926,NA,0.0407407407407407,-0.130676552363299,NA,0.032258064516129,-0.0579710144927537,-0.140243902439024,0.00219780219780219,0.0837004405286343,0.0403225806451613,NA,NA,0.168399168399169,-0.0610221205186879,0.0247383444338725,0.00276701715550631,0,-0.0110880110880111,-0.0218579234972679,0.0689655172413794,NA,NA,NA,0.0470085470085471,0,NA,0.0761648745519712,0.0480640854472629,-0.0222446916076846,NA,0,0.0696798493408664,-0.0366687383467993,-0.130177514792899,NA,0.0324963072378139,-0.0412234042553191
2000-02-29,NA,NA,0.0824372759856631,NA,NA,-0.00487012987012991,0,NA,0.0356308411214954,-0.0221975582685904,-0.0238473767885533,NA,-0.0384087791495199,NA,NA,0.00994035785288272,0.0631313131313131,0.0817972350230416,-0.066941297631308,0.0360435875943002,NA,0.00349243306169966,NA,NA,-0.10989010989011,NA,NA,NA,-0.0542540073982737,NA,NA,0.0300925925925926,-0.0464,-0.147250698974837,-0.037754114230397,-0.00779220779220791,0.0369766177270257,NA,-0.0487588652482268,NA,-0.0371248025276462,-0.034515819750719,NA,0.0115207373271888,-0.0433526011560693,-0.0357751277683135,0,-0.0562571756601608,0.0088261253309796,-0.00902527075812276,-0.0690909090909091,0,-0.117647058823529,NA,-0.0231316725978647,0.0991471215351811,NA,0.0357142857142858,-0.0263736263736264,-0.191489361702128,0.0317982456140351,-0.0863821138211381,0.0155038759689923,NA,NA,0.00177935943060503,0.0950446791226645,-0.012070566388115,-0.0209713024282562,-0.027427724240178,-0.0273300630693762,-0.0100558659217876,-0.027956989247312,NA,NA,NA,-0.0775510204081634,0.0660727542687454,0.0304182509505704,-0.0333055786844296,0,-0.048603929679421,NA,0.0383631713554986,-0.0281690140845071,-0.00774193548387092,-0.0748299319727891,NA,-0.00715307582260372,0.0013869625520111
2000-03-31,NA,NA,-0.0894039735099338,NA,NA,0.0318107667210441,0.0578512396694215,NA,-0.00451212633953757,0.102156640181612,0.0700325732899023,NA,0.126961483594864,NA,NA,0.0649606299212599,-0.0641330166270784,0.0532481363152291,0.0739514348785872,0.0307443365695794,NA,0.037122969837587,NA,NA,0.232510288065844,NA,NA,NA,0.0404172099087354,NA,NA,0.112359550561798,0.0285234899328859,0.0863387978142076,0.0261569416498995,-0.0183246073298429,0.0372312532773991,NA,0.0438024231127678,NA,0.0730106644790813,0.0268123138033762,NA,0.0569476082004556,0.129909365558913,-0.0989399293286219,0.0227272727272727,0.0206812652068127,0,0.0455373406193078,0.03125,0.0240137221269296,0.148148148148148,NA,0.0874316939890709,0.00775945683802126,NA,0,0.0790067720090295,-0.0350877192982455,-0.00318809776833151,0.0255839822024473,0.0407124681933841,NA,NA,-0.0195381882770871,0.0118694362017804,0.0648496240601504,0.0941375422773394,-0.038109756097561,-0.0576368876080692,0.0451467268623025,0.117256637168142,NA,NA,NA,-0.0132743362831858,0.0396935933147633,0.188191881918819,-0.00258397932816534,0.0687898089171977,-0.0217391304347825,NA,0.00738916256157651,0.068840579710145,0.0949284785435629,-0.0147058823529412,NA,-0.00576368876080691,0.00415512465373968
2000-04-28,NA,NA,0.0727272727272728,NA,NA,0.0411067193675889,0.109375,NA,0.0668555240793201,0.068486096807415,0.0395738203957381,NA,-0.0189873417721519,NA,NA,0.0961182994454712,0.147208121827411,-0.19211324570273,0.0328879753340185,0.0486656200941915,NA,0.0659955257270692,NA,NA,0.0951585976627711,NA,NA,NA,0.134085213032582,NA,NA,-0.0323232323232323,0.0799347471451877,-0.0885311871227363,0.131372549019608,-0.0346666666666666,0.0728008088978764,NA,0.13125,NA,0.102446483180428,0.100580270793037,NA,0.0969827586206897,0.0187165775401068,0.17843137254902,0.0969696969696969,0.0619785458879618,0.0472440944881891,0.132404181184669,0.0757575757575757,0.204355108877722,0.0387096774193549,NA,0.0820770519262981,0.145332050048123,NA,0.241379310344828,0.0334728033472804,0.104545454545454,0.0746268656716418,0.123644251626898,0.0537897310513447,NA,NA,0.0615942028985508,0.0190615835777126,0.0441306266548984,0.0422462648119526,0.065768621236133,0.0917431192660549,0.113390928725702,0,NA,NA,NA,0.161434977578475,0.0817146684527796,-0.136645962732919,0.0906735751295338,0.0452920143027413,0.167777777777778,NA,0.0195599022004891,0.00847457627118642,0.0296912114014252,0.186567164179104,NA,0.0710144927536231,0.100689655172414
2000-05-31,NA,NA,-0.216949152542373,NA,NA,0.0250569476082005,0.0211267605633803,NA,0.0568242166755177,0.0159036144578313,0.0175695461200587,NA,0.0154838709677418,NA,NA,0.00168634064080941,0.0353982300884956,-0.155193992490613,0.0487562189054724,-0.0112275449101795,NA,-0.0125918153200419,NA,NA,-0.048780487804878,NA,NA,NA,0.0121546961325967,NA,NA,0.0334029227557411,-0.0347432024169185,-0.0320088300220751,-0.0190641247833622,0.0497237569060773,0.030631479736098,NA,0.0473559589581689,NA,-0.0325936199722608,0.032513181019332,NA,-0.0373280943025539,-0.0183727034120734,0.00831946755407653,-0.0184162062615101,0.085297418630752,0.0367585630743525,0.0338461538461539,-0.0492957746478873,-0.0987482614742698,0.0559006211180124,NA,0.0170278637770898,-0.0521008403361345,NA,-0.0787037037037037,0.0101214574898785,0.0452674897119341,-0.0178571428571428,-0.0386100386100384,0.00696055684454766,NA,NA,0.0375426621160408,0.00359712230215825,0.0202874049027895,0.0444883835887295,-0.00297397769516727,0.0735294117647058,-0.0203685741998061,0.0534653465346535,NA,NA,NA,0.0733590733590734,-0.0563467492260061,0.0863309352517987,-0.0182106096595408,0.00912200684150521,-0.0228353948620362,NA,0.0767386091127098,0.0268907563025211,0.0265282583621684,-0.0314465408805031,NA,0.0500676589986468,0.0238095238095237
2000-06-30,NA,NA,0.0779220779220779,NA,NA,0.0874074074074074,-0.0206896551724138,NA,0.0271356783919598,0.0635673624288426,0.0820143884892086,NA,0.0292249047013977,NA,NA,0.121212121212121,0.0491452991452992,0.151111111111111,-0.0483870967741935,0.0673732021196063,NA,0.00425079702444209,NA,NA,0.0608974358974359,NA,NA,NA,0.037117903930131,NA,NA,-0.00202020202020192,0.00938967136150248,-0.118586088939567,0.047703180212014,0.0394736842105263,0.0704160951074531,NA,-0.027128862094951,NA,0.0358422939068099,-0.0680851063829788,NA,0.00408163265306105,0.10427807486631,0.0132013201320131,0.0206378986866793,-0.00310237849017569,0.0531829170024174,-0.0178571428571429,0.0277777777777777,-0.00617283950617287,0.0235294117647058,NA,0.0121765601217656,0.155141843971631,NA,0.0326633165829147,0.0581162324649298,0,0.0242424242424242,0.0120481927710843,0.0806451612903227,NA,NA,0.0115131578947369,0.0293906810035842,0.0306545153272575,0.0198769522006625,0.0611483967188666,0.0163078930202218,0.126732673267327,0.0620300751879699,NA,NA,NA,0.0071942446043165,0.118110236220472,-0.211920529801325,-0.0943548387096774,0.032768361581921,0.0340798442064265,NA,0.0244988864142537,0.191489361702128,-0.00561797752809001,-0.162337662337662,NA,0.0811855670103094,-0.00856793145654833
2000-07-31,NA,NA,0.180722891566265,NA,NA,0.110354223433243,0.0316901408450705,NA,0.0440313111545987,0.129794826048171,0.170212765957447,NA,0.00370370370370376,NA,NA,0.0735735735735734,0.00203665987780033,-0.0257400257400257,0.0428713858424727,0.0631205673758866,NA,0.134391534391535,NA,NA,0.054380664652568,NA,NA,NA,0.0957894736842106,NA,NA,0.103238866396761,0.00310077519379837,0.0388098318240619,0.0843170320404723,0.0278481012658227,0.172148654421188,NA,0.121611154144074,NA,0.0844290657439446,0.0684931506849316,NA,0.0833333333333333,0.0363196125907992,0.143322475570033,0.09375,0.12551867219917,0.0229533282325936,0.127272727272727,0.163963963963964,0.18944099378882,0.0804597701149425,NA,0.0225563909774436,0.0207214121258634,NA,0.0316301703163018,0.107954545454545,-0.0118110236220473,0.0108481262327416,0.0843253968253967,-0.0149253731343284,NA,NA,0,0.0487465181058497,0.0458199356913183,0.0538283062645011,0.0927617709065356,0.0616174582798459,0.0114235500878734,-0.0159292035398232,NA,NA,NA,0.00714285714285712,0.110328638497653,0.19327731092437,0.177203918076581,0.0525164113785557,-0.03954802259887,NA,0.0673913043478263,-0.0865384615384616,0.124858757062147,0.426356589147287,NA,0.103694874851013,0.0259259259259261
2000-08-31,NA,NA,-0.0340136054421769,NA,NA,-0.0595092024539877,0.0307167235494881,NA,-0.0224929709465792,-0.0517173312277931,-0.0647727272727273,NA,0,NA,NA,-0.0247086247086246,-0.0447154471544715,-0.0581241743725232,0,-0.0420280186791194,NA,-0.0475746268656716,NA,NA,-0.0802292263610316,NA,NA,NA,-0.0144092219020173,NA,NA,-0.0596330275229358,-0.0154559505409582,0.0386052303860525,-0.0373250388802487,0.0246305418719213,-0.00145772594752192,NA,0.0172651933701657,NA,-0.0721123165283982,-0.0649572649572649,NA,-0.0506566604127581,0.030373831775701,0.00284900284900291,-0.0873949579831933,-0.088479262672811,-0.0149588631264024,-0.060483870967742,0.021671826625387,-0.0404699738903395,0,NA,-0.0147058823529411,-0.0609022556390978,NA,-0.00471698113207553,-0.0905982905982905,-0.310756972111554,0.0214634146341464,-0.104300091491308,-0.00649350649350655,NA,NA,0.0162601626016259,-0.00730411686586996,0.0130668716372022,-0.0885072655217967,-0.0488745980707397,0.039298669891173,-0.0382276281494353,-0.0737410071942445,NA,NA,NA,-0.0851063829787233,-0.096723044397463,0.0809859154929577,-0.112708018154312,-0.114345114345114,-0.0225490196078431,NA,-0.0590631364562119,0.0150375939849623,-0.0421898543445505,0.0869565217391304,NA,-0.0291576673866091,-0.00361010830324926
